"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup unsalted butter","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup crunchy peanut butter","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed brown sugar","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking powder","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Classic Peanut Butter Cookies","https://www.allrecipes.com/recipe/10275/classic-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons baking soda","",""
"","","","Step 1","Cream butter, peanut butter, and sugars together in a bowl; beat in eggs."
"","","","Step 2","In a separate bowl, sift flour, baking powder, baking soda, and salt; stir into butter mixture. Put dough in refrigerator for 1 hour."
"","","","Step 3","Roll dough into 1 inch balls and put on baking sheets. Flatten each ball with a fork, making a crisscross pattern. Bake in a preheated 375 degrees F oven for about 10 minutes or until cookies begin to brown."
