"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed brown sugar","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking powder","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups rolled oats","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup roasted and salted sunflower seeds","",""
"Sunflower Oatmeal Cookies","https://www.allrecipes.com/recipe/44249/sunflower-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup flaked coconut","",""
"","","","Step 1","Preheat the oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In a large bowl, cream together the white sugar, brown sugar, and butter until smooth. Beat in the eggs one at a time, then stir in the vanilla. Combine the flour, baking powder, and baking soda; stir into the creamed mixture until just blended. Mix in the rolled oats and sunflower seeds. Stir in coconut if desired. Drop dough by heaping teaspoonfuls onto ungreased cookie sheets. Leave room for spreading."
"","","","Step 3","Bake for 10 to 12 minutes in the preheated oven, or until the cookies begin to brown around the edge. Allow cookies to set for a few minutes on the sheet before removing to wire racks to cool completely."
"Chocolate Lover's Dream Cookies","https://www.allrecipes.com/recipe/10692/chocolate-lovers-dream-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Chocolate Lover's Dream Cookies","https://www.allrecipes.com/recipe/10692/chocolate-lovers-dream-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup light brown sugar","",""
"Chocolate Lover's Dream Cookies","https://www.allrecipes.com/recipe/10692/chocolate-lovers-dream-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup white sugar","",""
