"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Easy Thanksgiving Cookies","https://www.allrecipes.com/recipe/235338/easy-thanksgiving-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 (18.25 ounce) package orange cake mix (such as Duncan Hines® Orange Supreme)","",""
"Easy Thanksgiving Cookies","https://www.allrecipes.com/recipe/235338/easy-thanksgiving-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup sweetened dried cranberries, or more to taste","",""
"Easy Thanksgiving Cookies","https://www.allrecipes.com/recipe/235338/easy-thanksgiving-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup vegetable oil","",""
"Easy Thanksgiving Cookies","https://www.allrecipes.com/recipe/235338/easy-thanksgiving-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","Mix cake mix, dried cranberries, vegetable oil, and eggs together in a bowl until dough is smooth. Drop 1 to 2 tablespoons batter per cookie onto a baking sheet."
"","","","Step 3","Bake in the preheated oven until cooked through, 6 to 10 minutes. Cool cookies on baking sheet for about 5 minutes; transfer to a sheet of waxed paper to cool completely."
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup packed brown sugar","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup all-purpose flour","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking powder","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon vanilla extract","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup rolled oats","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup crisp rice cereal","",""
"Ranger Joe Cookies","https://www.allrecipes.com/recipe/11151/ranger-joe-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup peanut butter","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","Mix the butter, sugar and egg until smooth and creamy."
"","","","Step 3","Sift the flour, baking soda and baking powder. Add this to the butter mixture. Stir in the vanilla, oatmeal, puffed rice cereal, and peanut butter. Mix until combined."
"","","","Step 4","Drop by heaping teaspoons onto ungreased baking sheets and bake at 350 degrees F (175 degrees C) for 10 to 12 minutes or until lightly browned around the edges."
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup shortening","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup buttermilk","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Old Time Soft Sugar Cookies","https://www.allrecipes.com/recipe/11055/old-time-soft-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"","","","Step 1","Cream together the shortening and the sugar. Stir in the egg, buttermilk and vanilla."
"","","","Step 2","Combine the flour, baking soda and salt. Add the flour mixture to the creamed mixture and stir to combine. Chill dough in the refrigerator for 1 hour. Drop mixture by rounded teaspoons 2 inches apart on a lightly greased baking sheet. If desired sprinkle tops of cookies with white sugar before baking."
"","","","Step 3","Preheat oven to 400 degrees F (205 degrees C)."
"","","","Step 4","Bake at 400 degrees F (205 degrees C) for 7 to 9 minutes or until set."
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup unsalted butter, at room temperature","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons unsalted butter, room temperature","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup confectioners' sugar","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 teaspoons confectioners' sugar","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg yolk","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 pinch salt","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ¼ cups all-purpose flour","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons all-purpose flour","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup chopped walnuts","",""
"German Walnut Shortbread Cookies","https://www.allrecipes.com/recipe/260388/german-walnut-shortbread-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons chopped walnuts","",""
"","","","Step 1","Beat 3/4 cup plus 2 tablespoons butter in a large bowl using an electric mixer until creamy. Add 3/4 cup plus 4 teaspoons confectioner's sugar, egg yolk, and salt; beat until smooth. Knead in 2 1/4 cups plus 2 tablespoons flour and 3/4 cup plus 2 tablespoons walnuts."
"","","","Step 2","Shape dough into 2-inch thick rolls and press them into rectangles using a flat item like a cutting board (they should look like oversized butter sticks). Wrap in plastic wrap and refrigerate until firm, about 1 hour."
"","","","Step 3","Preheat oven to 375 degrees F (190 degrees C)."
"","","","Step 4","Cut dough into thin slices and lay them on an ungreased baking sheet."
"","","","Step 5","Bake in the preheated oven for 10 minutes. Reduce heat to 250 degrees F (120 degrees C) and bake until very lightly browned, about 5 more minutes."
"","","","Step 6","Remove from the baking sheet and cool on a wire rack, about 20 minutes."
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup salted butter, softened","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs large eggs","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups all-purpose flour","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons cream of tartar","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Betty Brown's Butter Cookies","https://www.allrecipes.com/recipe/240941/betty-browns-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
