"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups fig preserves","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup shortening","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Fig Cookies","https://www.allrecipes.com/recipe/10404/fig-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons baking powder","",""
"","","","Step 1","Preheat oven to 375 degrees F (190 degrees C)."
"","","","Step 2","Cream together shortening, eggs, sugar, and vanilla. Sift flour, soda, and baking powder. Add to egg mixture."
"","","","Step 3","Grease a small cookie sheet with shortening. Pour 1/2 of the dough into pan and spread."
"","","","Step 4","Pour fig preserves over the dough and gently spread. Drop rest of dough over figs. Place in oven. When mixture starts to melt and gets soft, spread the top. Bake for 40 minutes. Cool and then cut into 24 bars."
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons milk","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Scout Cookies","https://www.allrecipes.com/recipe/10859/scout-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons baking powder","",""
"","","","Step 1","In a mixing bowl, cream butter and sugar. Add eggs, one at a time, beating well after each addition. Add milk and vanilla; beat until light and fluffy."
"","","","Step 2","In a separate bowl, combine flour and baking powder; gradually add to creamed mixture and mix well."
"","","","Step 3","Chill at least 2 hours or overnight."
"","","","Step 4","On a lightly floured surface, roll the dough to 1/4 inch thickness. Cut with trefoil cookie cutter available at Girl Scout stores, or use small cutter of your choice. Place cookies on ungreased baking sheets."
"","","","Step 5","Place cookies on ungreased baking sheets. Bake at 350 degrees F (175 degrees C) for 8-10 minutes or until lightly browned. Cool on wire racks."
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 (1 ounce) squares semi-sweet chocolate","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 tablespoons margarine","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 pinch salt","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg white","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup confectioners' sugar","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ pound rainbow colored miniature marshmallows","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup chopped walnuts","",""
"Mosaic Cookies","https://www.allrecipes.com/recipe/11137/mosaic-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup graham cracker crumbs","",""
"","","","Step 1","Melt the chocolate squares and margarine together. Stir in the vanilla and the pinch salt."
"","","","Step 2","Beat the egg white and slowly add the confectioners' sugar. Blend well. Stir in the chocolate mixture, the marshmallows and the chopped nuts. Blend well. Shape mixture into a log shape and roll firmly in the graham cracker crumbs. Refrigerate. Slice log when ready to serve."
"Marbled Cookies","https://www.allrecipes.com/recipe/19212/marbled-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Marbled Cookies","https://www.allrecipes.com/recipe/19212/marbled-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Marbled Cookies","https://www.allrecipes.com/recipe/19212/marbled-cookies/?internalSource=hub%20recipe&referringContentType=Search","24 crackers saltine crackers","",""
"Marbled Cookies","https://www.allrecipes.com/recipe/19212/marbled-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups semisweet chocolate chips","",""
