"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups unbleached all-purpose flour","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","⅓ cup rolled oats","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 cup crunchy peanut butter","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed brown sugar","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","½ cup unsalted butter","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","¼ cup honey","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Peanut Butter Cookies with Chocolate Chunks","https://www.allrecipes.com/recipe/11014/peanut-butter-cookies-with-chocolate-chunks/?internalSource=hub%20recipe&referringContentType=Search","5 (1 ounce) squares semisweet chocolate","",""
"","","","Step 1","Mix flour, oats, baking soda, and salt in medium bowl."
"","","","Step 2","Using an electric mixer, beat peanut butter, brown sugar, butter, honey, egg, and vanilla in large bowl until well blended. Stir dry ingredients into the peanut butter mixture in 2 additions. Stir in chopped chocolate."
"","","","Step 3","Cover and refrigerate until dough is firm and no longer sticky, about 30 minutes."
"","","","Step 4","Preheat oven to 350 degrees F (175 degrees C). Butter 2 heavy large baking sheets."
"","","","Step 5","With hands, roll 1 heaping tablespoonful of dough for each cookie into 1 3/4 inch diameter ball. Arrange cookies on prepared baking sheets, spacing 2 1/2 inches apart."
"","","","Step 6","Bake cookies until puffed, beginning to brown on top and still very soft to touch, about 12 minutes. Cool cookies on baking sheets for 5 minutes. Using metal spatula, transfer cookies to rack and cool completely. (Can be made 2 days ahead. Store in airtight container at room temperature.)"
"Cracked Sugar Cookies II","https://www.allrecipes.com/recipe/26129/cracked-sugar-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 cup shortening","",""
"Cracked Sugar Cookies II","https://www.allrecipes.com/recipe/26129/cracked-sugar-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups white sugar","",""
"Cracked Sugar Cookies II","https://www.allrecipes.com/recipe/26129/cracked-sugar-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Cracked Sugar Cookies II","https://www.allrecipes.com/recipe/26129/cracked-sugar-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
