"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ¼ cups all-purpose flour","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking soda","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup white sugar","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup packed light brown sugar","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Cinnamon Sugar Cookies","https://www.allrecipes.com/recipe/14987/cinnamon-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ½ tablespoons ground cinnamon","",""
"","","","Step 1","Sift together the flour, baking soda, and salt; set aside. In a medium bowl, cream butter with 1/4 cup white sugar and brown sugar. Mix in egg and vanilla. Add the sifted dry ingredients, and mix until well blended. Divide dough into 3 equal portions. Roll into logs 2 inches in diameter, wrap, and refrigerate for 3 to 4 hours. These logs can be frozen for up to 6 weeks."
