"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","1 (18.25 ounce) package yellow cake mix","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","½ cup rolled oats","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking powder","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup margarine, melted","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","1 cup semisweet chocolate chips","",""
"Monster Cookies VIII","https://www.allrecipes.com/recipe/22819/monster-cookies-viii/?internalSource=hub%20recipe&referringContentType=Search","1 cup chopped walnuts","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In a large bowl, stir together the cake mix, oats and baking powder. Make a well in the center and add the eggs and margarine; mix until well blended. Stir in the chocolate chips and walnuts. Drop by rounded spoonfuls onto an ungreased cookie sheet."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups butter","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups brown sugar","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup confectioners' sugar","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups all-purpose flour","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon ground cinnamon","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups rolled oats","",""
"Yummy Chocolate Chip Oatmeal Cookies","https://www.allrecipes.com/recipe/20406/yummy-chocolate-chip-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup semisweet chocolate chips","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets."
"","","","Step 2","In a large bowl, beat butter, eggs, and vanilla until well blended. Beat in the brown sugar and confectioners' sugar. Combine the flour, baking soda, salt and cinnamon, stir into the sugar mixture. Finally, stir in the oats and chocolate chips. Roll the dough into walnut sized balls. Place the cookies 2 inches apart onto the cookie sheets."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","5 ½ cups all-purpose flour","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon cream of tartar","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups butter, room temperature","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups white sugar","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Sandy's Super Sugar Cookies","https://www.allrecipes.com/recipe/239670/sandys-super-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs large eggs","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper."
"","","","Step 2","Sift flour, cream of tartar, baking soda, and salt together in a large bowl."
"","","","Step 3","Beat butter and white sugar together in a large bowl with an electric mixer until light and fluffy; beat in vanilla extract. Add eggs one at a time, beating well after each addition. Gradually add flour mixture to butter mixture on low speed until dough is just-combined."
"","","","Step 4","Divide dough into 4 portions; refrigerate 3 portions. Roll remaining portion out on a lightly-floured work surface to 1/4-inch thick. Use cookie cutters to cut dough into desired shapes and transfer cookies to prepared baking sheet."
"","","","Step 5","Bake in the preheated oven until slightly golden at the edges, 10 to 12 minutes. Cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely. Repeat rolling, cutting, and baking process with remaining dough portions."
"Sue's Two-Chocolate Chip Cookies","https://www.allrecipes.com/recipe/15476/sues-two-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter flavored shortening","",""
"Sue's Two-Chocolate Chip Cookies","https://www.allrecipes.com/recipe/15476/sues-two-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup white sugar","",""
"Sue's Two-Chocolate Chip Cookies","https://www.allrecipes.com/recipe/15476/sues-two-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup packed brown sugar","",""
"Sue's Two-Chocolate Chip Cookies","https://www.allrecipes.com/recipe/15476/sues-two-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Sue's Two-Chocolate Chip Cookies","https://www.allrecipes.com/recipe/15476/sues-two-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
