"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","2 cups white sugar","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","16 ounces ricotta cheese","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","4 cups all-purpose flour","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking powder","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","½ cup milk","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon butter","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon shortening","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","4 cups confectioners' sugar","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon lemon extract","",""
"Ricotta Cookies III","https://www.allrecipes.com/recipe/19215/ricotta-cookies-iii/?internalSource=hub%20recipe&referringContentType=Search","½ cup colored candy sprinkles","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets."
"","","","Step 2","In a large bowl, cream together the 1 cup of butter and sugar. Beat in the eggs, one at a time, then stir in the ricotta cheese and vanilla. Combine the flour, baking powder and baking soda, stir into the ricotta mixture. Drop by rounded spoonfuls onto the prepared cookie sheet."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"","","","Step 4","To make the frosting warm the milk, 1/2 teaspoon of butter and shortening, in a small saucepan. Cook over medium heat, stirring occasionally until solids are melted. Remove from heat and gradually stir in the confectioners' sugar and lemon extract. Dip each cookie into the icing then dip in colored sugar or sprinkles."
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups butter flavored shortening","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups packed brown sugar","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons salt","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","4 tablespoons milk","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons vanilla extract","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","3 ½ cups all-purpose flour","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons baking soda","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 cups semisweet chocolate chips","",""
"The Ultimate Chocolate Chip Cookie","https://www.allrecipes.com/recipe/10823/the-ultimate-chocolate-chip-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 cup chopped walnuts","",""
"","","","Step 1","Cream sugar into shortening. Add milk and vanilla beat until fluffy. Blend in egg. Then add dry ingredients and mix well. Stir in chips and nuts."
"","","","Step 2","Drop by teaspoon onto greased baking sheets and bake at 350 degrees F (175 degrees C) for 8-10 minutes for chewy cookies or 10-13 minutes for crispy cookies. ENJOY!!!"
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons butter","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons water","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups semisweet chocolate chips","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon vanilla extract","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup all-purpose flour","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking soda","",""
"MMMMM... Brownies","https://www.allrecipes.com/recipe/25080/mmmmm-brownies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"","","","Step 1","Preheat the oven to 325 degrees F (165 degrees C). Grease an 8x8 inch square pan."
"","","","Step 2","In a medium saucepan, combine the sugar, butter and water. Cook over medium heat until boiling. Remove from heat and stir in chocolate chips until melted and smooth. Mix in the eggs and vanilla. Combine the flour, baking soda and salt; stir into the chocolate mixture. Spread evenly into the prepared pan."
"","","","Step 3","Bake for 25 to 30 minutes in the preheated oven, until brownies set up. Do not overbake! Cool in pan and cut into squares."
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup butter, softened","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon lemon zest","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup blanched slivered almonds, ground","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground cinnamon","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅛ teaspoon ground cloves","",""
"Linzer Torte Cookies","https://www.allrecipes.com/recipe/9583/linzer-torte-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup raspberry jam","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease an 11x7 inch baking pan."
"","","","Step 2","In a medium bowl, cream together the butter and sugar. Beat in the egg and lemon peel. In another bowl, stir together the flour, almonds, cinnamon and cloves. Gradually stir the dry ingredients into the creamed mixture. The dough will be stiff, so you may need to knead it by hand to get it to come together. Press half of the dough into the bottom of the prepared pan."
