"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup unsalted butter, softened","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 ounces cream cheese, softened","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 large egg yolk","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon freshly grated lemon zest","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon lemon extract","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ¾ cups all-purpose flour","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","5 drops yellow food coloring","",""
"Lemon Cheesecake Cookies","https://www.allrecipes.com/recipe/268006/lemon-cheesecake-cookies/?internalSource=hub%20recipe&referringContentType=Search","60 eaches cinnamon red hot candies, or as needed","",""
"","","","Step 1","Preheat the oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper."
"","","","Step 2","Beat butter and cream cheese together in a bowl. Add sugar and beat until light and fluffy. Add egg yolk, lemon peel, and lemon extract and beat well."
"","","","Step 3","Sift flour and salt together in a bowl. Add to the bowl with the butter mixture in 3 additions, mixing well after each. Add food coloring and mix in thoroughly."
"","","","Step 4","Press cookies 1 inch apart onto the prepared baking sheet using a cookie press fitted with a flower disc. Press 1 red hot cinnamon candy into the center of each cookie."
"","","","Step 5","Bake in the preheated oven until just starting to turn golden brown on the edges, 14 to 16 minutes; do not overbake."
"","","","Step 6","Transfer cookies to a wire rack to cool completely."
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ⅓ cups all-purpose flour","",""
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup shortening (such as Crisco®)","",""
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup powdered sugar","",""
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 teaspoons maraschino cherry juice","",""
"Chocolate Cherry Kiss Cookies","https://www.allrecipes.com/recipe/270447/chocolate-cherry-kiss-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 drops red food coloring","",""
